date,material_id,units_used,current_stock
2024-09-27,MAT_13,230,5514
2024-09-28,MAT_13,191,5323
2024-09-29,MAT_13,178,5145
2024-09-30,MAT_13,272,4873
2024-10-01,MAT_13,344,4529
2024-10-02,MAT_13,313,4216
2024-10-03,MAT_13,337,3879
2024-10-04,MAT_13,295,3584
2024-10-05,MAT_13,219,3365
2024-10-06,MAT_13,196,9067
2024-10-07,MAT_13,350,8717
2024-10-08,MAT_13,343,8374
2024-10-09,MAT_13,430,7944
2024-10-10,MAT_13,325,7619
2024-10-11,MAT_13,277,7342
2024-10-12,MAT_13,201,7141
2024-10-13,MAT_13,234,6907
2024-10-14,MAT_13,236,6671
2024-10-15,MAT_13,291,6380
2024-10-16,MAT_13,385,5995
2024-10-17,MAT_13,313,5682
2024-10-18,MAT_13,257,5425
2024-10-19,MAT_13,213,5212
2024-10-20,MAT_13,239,4973
2024-10-21,MAT_13,345,4628
2024-10-22,MAT_13,353,4275
2024-10-23,MAT_13,313,3962
2024-10-24,MAT_13,369,3593
2024-10-25,MAT_13,346,3247
2024-10-26,MAT_13,266,2981
2024-10-27,MAT_13,294,8585
2024-10-28,MAT_13,353,8232
2024-10-29,MAT_13,287,7945
2024-10-30,MAT_13,438,7507
2024-10-31,MAT_13,377,7130
2024-11-01,MAT_13,302,6828
2024-11-02,MAT_13,247,6581
2024-11-03,MAT_13,212,6369
2024-11-04,MAT_13,298,6071
2024-11-05,MAT_13,376,5695
2024-11-06,MAT_13,327,5368
2024-11-07,MAT_13,337,5031
2024-11-08,MAT_13,670,4361
2024-11-09,MAT_13,672,3689
2024-11-10,MAT_13,601,3088
2024-11-11,MAT_13,720,2368
2024-11-12,MAT_13,1044,1324
2024-11-13,MAT_13,979,345
2024-11-14,MAT_13,329,16
2024-11-15,MAT_13,273,5641
2024-11-16,MAT_13,374,5267
2024-11-17,MAT_13,303,4964
2024-11-18,MAT_13,355,4609
2024-11-19,MAT_13,344,4265
2024-11-20,MAT_13,407,3858
2024-11-21,MAT_13,347,3511
2024-11-22,MAT_13,276,3235
2024-11-23,MAT_13,352,2883
2024-11-24,MAT_13,311,2572
2024-11-25,MAT_13,357,8113
2024-11-26,MAT_13,345,7768
2024-11-27,MAT_13,346,7422
2024-11-28,MAT_13,364,7058
2024-11-29,MAT_13,294,6764
2024-11-30,MAT_13,310,6454
2024-12-01,MAT_13,325,6129
2024-12-02,MAT_13,349,5780
2024-12-03,MAT_13,426,5354
2024-12-04,MAT_13,414,4940
2024-12-05,MAT_13,342,4598
2024-12-06,MAT_13,319,4279
2024-12-07,MAT_13,302,3977
2024-12-08,MAT_13,346,3631
2024-12-09,MAT_13,366,3265
2024-12-10,MAT_13,382,2883
2024-12-11,MAT_13,455,2428
2024-12-12,MAT_13,402,7924
2024-12-13,MAT_13,398,7526
2024-12-14,MAT_13,311,7215
2024-12-15,MAT_13,280,6935
2024-12-16,MAT_13,414,6521
2024-12-17,MAT_13,393,6128
2024-12-18,MAT_13,440,5688
2024-12-19,MAT_13,406,5282
2024-12-20,MAT_13,351,4931
2024-12-21,MAT_13,312,4619
2024-12-22,MAT_13,267,4352
2024-12-23,MAT_13,340,4012
2024-12-24,MAT_13,472,3540
2024-12-25,MAT_13,457,3083
2024-12-26,MAT_13,485,2598
2024-12-27,MAT_13,320,2278
2024-12-28,MAT_13,329,7847
2024-12-29,MAT_13,389,7458
2024-12-30,MAT_13,369,7089
2024-12-31,MAT_13,420,6669
2025-01-01,MAT_13,441,6228
2025-01-02,MAT_13,405,5823
2025-01-03,MAT_13,394,5429
2025-01-04,MAT_13,272,5157
2025-01-05,MAT_13,420,4737
2025-01-06,MAT_13,366,4371
2025-01-07,MAT_13,368,4003
2025-01-08,MAT_13,464,3539
2025-01-09,MAT_13,419,3120
2025-01-10,MAT_13,377,2743
2025-01-11,MAT_13,366,2377
2025-01-12,MAT_13,393,7882
2025-01-13,MAT_13,481,7401
2025-01-14,MAT_13,436,6965
2025-01-15,MAT_13,506,6459
2025-01-16,MAT_13,473,5986
2025-01-17,MAT_13,292,5694
2025-01-18,MAT_13,333,5361
2025-01-19,MAT_13,328,5033
2025-01-20,MAT_13,444,4589
2025-01-21,MAT_13,487,4102
2025-01-22,MAT_13,501,3601
2025-01-23,MAT_13,445,3156
2025-01-24,MAT_13,399,2757
2025-01-25,MAT_13,376,2381
2025-01-26,MAT_13,374,2007
2025-01-27,MAT_13,468,7437
2025-01-28,MAT_13,443,6994
2025-01-29,MAT_13,467,6527
2025-01-30,MAT_13,472,6055
2025-01-31,MAT_13,403,5652
2025-02-01,MAT_13,344,5308
2025-02-02,MAT_13,421,4887
2025-02-03,MAT_13,425,4462
2025-02-04,MAT_13,462,4000
2025-02-05,MAT_13,501,3499
2025-02-06,MAT_13,442,3057
2025-02-07,MAT_13,426,2631
2025-02-08,MAT_13,912,1719
2025-02-09,MAT_13,928,791
2025-02-10,MAT_13,1042,5647
2025-02-11,MAT_13,1296,4351
2025-02-12,MAT_13,1267,3084
2025-02-13,MAT_13,999,2085
2025-02-14,MAT_13,1123,962
2025-02-15,MAT_13,1015,0
2025-02-16,MAT_13,436,0
2025-02-17,MAT_13,500,0
2025-02-18,MAT_13,513,0
2025-02-19,MAT_13,550,0
2025-02-20,MAT_13,476,5422
2025-02-21,MAT_13,478,4944
2025-02-22,MAT_13,422,4522
2025-02-23,MAT_13,372,4150
2025-02-24,MAT_13,514,3636
2025-02-25,MAT_13,515,3121
2025-02-26,MAT_13,522,2599
2025-02-27,MAT_13,484,2115
2025-02-28,MAT_13,437,1678
2025-03-01,MAT_13,429,1249
2025-03-02,MAT_13,394,6753
2025-03-03,MAT_13,418,6335
2025-03-04,MAT_13,484,5851
2025-03-05,MAT_13,553,5298
2025-03-06,MAT_13,501,4797
2025-03-07,MAT_13,501,4296
2025-03-08,MAT_13,423,3873
2025-03-09,MAT_13,471,3402
2025-03-10,MAT_13,457,2945
2025-03-11,MAT_13,514,2431
2025-03-12,MAT_13,543,1888
2025-03-13,MAT_13,506,1382
2025-03-14,MAT_13,452,6828
2025-03-15,MAT_13,395,6433
2025-03-16,MAT_13,379,6054
2025-03-17,MAT_13,513,5541
2025-03-18,MAT_13,555,4986
2025-03-19,MAT_13,522,4464
2025-03-20,MAT_13,530,3934
2025-03-21,MAT_13,457,3477
2025-03-22,MAT_13,476,3001
2025-03-23,MAT_13,393,2608
2025-03-24,MAT_13,485,2123
2025-03-25,MAT_13,529,1594
2025-03-26,MAT_13,555,1039
2025-03-27,MAT_13,577,6360
2025-03-28,MAT_13,461,5899
2025-03-29,MAT_13,463,5436
2025-03-30,MAT_13,439,4997
2025-03-31,MAT_13,534,4463
2025-04-01,MAT_13,567,3896
2025-04-02,MAT_13,536,3360
2025-04-03,MAT_13,501,2859
2025-04-04,MAT_13,485,2374
2025-04-05,MAT_13,408,1966
2025-04-06,MAT_13,453,1513
2025-04-07,MAT_13,477,1036
2025-04-08,MAT_13,551,6383
2025-04-09,MAT_13,542,5841
2025-04-10,MAT_13,489,5352
2025-04-11,MAT_13,508,4844
2025-04-12,MAT_13,442,4402
2025-04-13,MAT_13,441,3961
2025-04-14,MAT_13,506,3455
2025-04-15,MAT_13,469,2986
2025-04-16,MAT_13,628,2358
2025-04-17,MAT_13,514,1844
2025-04-18,MAT_13,385,1459
2025-04-19,MAT_13,476,6881
2025-04-20,MAT_13,411,6470
2025-04-21,MAT_13,527,5943
2025-04-22,MAT_13,536,5407
2025-04-23,MAT_13,480,4927
2025-04-24,MAT_13,520,4407
2025-04-25,MAT_13,465,3942
2025-04-26,MAT_13,470,3472
2025-04-27,MAT_13,456,3016
2025-04-28,MAT_13,432,2584
2025-04-29,MAT_13,566,2018
2025-04-30,MAT_13,521,1497
2025-05-01,MAT_13,572,925
2025-05-02,MAT_13,438,6385
2025-05-03,MAT_13,411,5974
2025-05-04,MAT_13,892,5082
2025-05-05,MAT_13,1021,4061
2025-05-06,MAT_13,1099,2962
2025-05-07,MAT_13,1294,1668
2025-05-08,MAT_13,999,669
2025-05-09,MAT_13,1070,0
2025-05-10,MAT_13,445,0
2025-05-11,MAT_13,477,0
2025-05-12,MAT_13,470,0
2025-05-13,MAT_13,473,0
2025-05-14,MAT_13,517,0
2025-05-15,MAT_13,514,0
2025-05-16,MAT_13,441,0
2025-05-17,MAT_13,419,0
2025-05-18,MAT_13,469,0
2025-05-19,MAT_13,483,0
2025-05-20,MAT_13,513,0
2025-05-21,MAT_13,443,5455
2025-05-22,MAT_13,451,5004
2025-05-23,MAT_13,413,4591
2025-05-24,MAT_13,318,4273
2025-05-25,MAT_13,363,3910
2025-05-26,MAT_13,440,3470
2025-05-27,MAT_13,492,2978
2025-05-28,MAT_13,526,2452
2025-05-29,MAT_13,464,1988
2025-05-30,MAT_13,430,1558
2025-05-31,MAT_13,370,7086
2025-06-01,MAT_13,398,6688
2025-06-02,MAT_13,459,6229
2025-06-03,MAT_13,543,5686
2025-06-04,MAT_13,475,5211
2025-06-05,MAT_13,468,4743
2025-06-06,MAT_13,444,4299
2025-06-07,MAT_13,319,3980
2025-06-08,MAT_13,464,3516
2025-06-09,MAT_13,477,3039
2025-06-10,MAT_13,408,2631
2025-06-11,MAT_13,499,2132
2025-06-12,MAT_13,429,1703
2025-06-13,MAT_13,383,7218
2025-06-14,MAT_13,379,6839
2025-06-15,MAT_13,416,6423
2025-06-16,MAT_13,401,6022
2025-06-17,MAT_13,446,5576
2025-06-18,MAT_13,488,5088
2025-06-19,MAT_13,462,4626
2025-06-20,MAT_13,347,4279
2025-06-21,MAT_13,421,3858
2025-06-22,MAT_13,338,3520
2025-06-23,MAT_13,445,3075
2025-06-24,MAT_13,470,2605
2025-06-25,MAT_13,485,2120
2025-06-26,MAT_13,404,1716
2025-06-27,MAT_13,307,7307
2025-06-28,MAT_13,341,6966
2025-06-29,MAT_13,351,6615
2025-06-30,MAT_13,358,6257
2025-07-01,MAT_13,476,5781
2025-07-02,MAT_13,448,5333
2025-07-03,MAT_13,384,4949
2025-07-04,MAT_13,386,4563
2025-07-05,MAT_13,354,4209
2025-07-06,MAT_13,311,3898
2025-07-07,MAT_13,432,3466
2025-07-08,MAT_13,517,2949
2025-07-09,MAT_13,395,2554
2025-07-10,MAT_13,397,2157
2025-07-11,MAT_13,365,7690
2025-07-12,MAT_13,408,7282
2025-07-13,MAT_13,299,6983
2025-07-14,MAT_13,335,6648
2025-07-15,MAT_13,379,6269
2025-07-16,MAT_13,474,5795
2025-07-17,MAT_13,365,5430
2025-07-18,MAT_13,307,5123
2025-07-19,MAT_13,316,4807
2025-07-20,MAT_13,328,4479
2025-07-21,MAT_13,403,4076
2025-07-22,MAT_13,409,3667
2025-07-23,MAT_13,425,3242
2025-07-24,MAT_13,377,2865
2025-07-25,MAT_13,278,2587
2025-07-26,MAT_13,288,8197
2025-07-27,MAT_13,308,7889
2025-07-28,MAT_13,332,7557
2025-07-29,MAT_13,333,7224
2025-07-30,MAT_13,360,6864
2025-07-31,MAT_13,369,6495
2025-08-01,MAT_13,355,6140
2025-08-02,MAT_13,351,5789
2025-08-03,MAT_13,288,5501
2025-08-04,MAT_13,311,5190
2025-08-05,MAT_13,370,4820
2025-08-06,MAT_13,353,4467
2025-08-07,MAT_13,392,4075
2025-08-08,MAT_13,392,3683
2025-08-09,MAT_13,248,3435
2025-08-10,MAT_13,238,3197
2025-08-11,MAT_13,370,2827
2025-08-12,MAT_13,387,8338
2025-08-13,MAT_13,398,7940
2025-08-14,MAT_13,414,7526
2025-08-15,MAT_13,246,7280
2025-08-16,MAT_13,211,7069
2025-08-17,MAT_13,270,6799
2025-08-18,MAT_13,324,6475
2025-08-19,MAT_13,352,6123
2025-08-20,MAT_13,473,5650
2025-08-21,MAT_13,331,5319
2025-08-22,MAT_13,270,5049
2025-08-23,MAT_13,263,4786
2025-08-24,MAT_13,307,4479
2025-08-25,MAT_13,285,4194
2025-08-26,MAT_13,353,3841
2025-08-27,MAT_13,409,3432
2025-08-28,MAT_13,378,3054
2025-08-29,MAT_13,293,2761
2025-08-30,MAT_13,347,8312
2025-08-31,MAT_13,340,7972
2025-09-01,MAT_13,252,7720
2025-09-02,MAT_13,286,7434
2025-09-03,MAT_13,395,7039
2025-09-04,MAT_13,384,6655
2025-09-05,MAT_13,270,6385
2025-09-06,MAT_13,226,6159
2025-09-07,MAT_13,225,5934
2025-09-08,MAT_13,256,5678
2025-09-09,MAT_13,392,5286
2025-09-10,MAT_13,344,4942
2025-09-11,MAT_13,338,4604
2025-09-12,MAT_13,203,4401
2025-09-13,MAT_13,281,4120
2025-09-14,MAT_13,276,3844
2025-09-15,MAT_13,246,3598
2025-09-16,MAT_13,354,3244
2025-09-17,MAT_13,355,2889
2025-09-18,MAT_13,305,8482
2025-09-19,MAT_13,157,8325
2025-09-20,MAT_13,213,8112
2025-09-21,MAT_13,262,7850
2025-09-22,MAT_13,274,7576
2025-09-23,MAT_13,333,7243
2025-09-24,MAT_13,412,6831
2025-09-25,MAT_13,318,6513
2025-09-26,MAT_13,187,6326
2025-09-27,MAT_13,230,6096
2025-09-28,MAT_13,253,5843
2025-09-29,MAT_13,262,5581
2025-09-30,MAT_13,963,4618
2025-10-01,MAT_13,768,3850
2025-10-02,MAT_13,820,3030
2025-10-03,MAT_13,550,2480
2025-10-04,MAT_13,588,1892
2025-10-05,MAT_13,721,1171
2025-10-06,MAT_13,752,419
2025-10-07,MAT_13,333,86
2025-10-08,MAT_13,354,5630
2025-10-09,MAT_13,325,5305
2025-10-10,MAT_13,298,5007
2025-10-11,MAT_13,266,4741
2025-10-12,MAT_13,307,4434
2025-10-13,MAT_13,304,4130
2025-10-14,MAT_13,278,3852
2025-10-15,MAT_13,389,3463
2025-10-16,MAT_13,377,3086
2025-10-17,MAT_13,370,2716
2025-10-18,MAT_13,299,8315
2025-10-19,MAT_13,234,8081
2025-10-20,MAT_13,308,7773
2025-10-21,MAT_13,336,7437
2025-10-22,MAT_13,343,7094
2025-10-23,MAT_13,323,6771
2025-10-24,MAT_13,328,6443
2025-10-25,MAT_13,183,6260
2025-10-26,MAT_13,218,6042
2025-10-27,MAT_13,353,5689
2025-10-28,MAT_13,409,5280
2025-10-29,MAT_13,338,4942
2025-10-30,MAT_13,398,4544
2025-10-31,MAT_13,321,4223
2025-11-01,MAT_13,241,3982
2025-11-02,MAT_13,168,3814
2025-11-03,MAT_13,245,3569
2025-11-04,MAT_13,332,3237
2025-11-05,MAT_13,400,2837
2025-11-06,MAT_13,369,8366
2025-11-07,MAT_13,270,8096
2025-11-08,MAT_13,249,7847
2025-11-09,MAT_13,269,7578
2025-11-10,MAT_13,309,7269
2025-11-11,MAT_13,371,6898
2025-11-12,MAT_13,376,6522
2025-11-13,MAT_13,281,6241
2025-11-14,MAT_13,288,5953
2025-11-15,MAT_13,265,5688
2025-11-16,MAT_13,317,5371
2025-11-17,MAT_13,293,5078
2025-11-18,MAT_13,381,4697
2025-11-19,MAT_13,408,4289
2025-11-20,MAT_13,349,3940
2025-11-21,MAT_13,236,3704
2025-11-22,MAT_13,314,3390
2025-11-23,MAT_13,317,3073
2025-11-24,MAT_13,344,2729
2025-11-25,MAT_13,384,8243
2025-11-26,MAT_13,325,7918
2025-11-27,MAT_13,395,7523
2025-11-28,MAT_13,373,7150
2025-11-29,MAT_13,240,6910
2025-11-30,MAT_13,350,6560
2025-12-01,MAT_13,389,6171
2025-12-02,MAT_13,347,5824
2025-12-03,MAT_13,390,5434
2025-12-04,MAT_13,320,5114
2025-12-05,MAT_13,322,4792
2025-12-06,MAT_13,312,4480
2025-12-07,MAT_13,256,4224
2025-12-08,MAT_13,370,3854
2025-12-09,MAT_13,428,3426
2025-12-10,MAT_13,442,2984
2025-12-11,MAT_13,403,2581
2025-12-12,MAT_13,288,8191
2025-12-13,MAT_13,301,7890
2025-12-14,MAT_13,333,7557
2025-12-15,MAT_13,424,7133
2025-12-16,MAT_13,414,6719
2025-12-17,MAT_13,444,6275
2025-12-18,MAT_13,360,5915
2025-12-19,MAT_13,302,5613
2025-12-20,MAT_13,267,5346
2025-12-21,MAT_13,314,5032
2025-12-22,MAT_13,459,4573
2025-12-23,MAT_13,410,4163
2025-12-24,MAT_13,453,3710
2025-12-25,MAT_13,431,3279
2025-12-26,MAT_13,316,2963
2025-12-27,MAT_13,312,2651
2025-12-28,MAT_13,367,2284
2025-12-29,MAT_13,407,7775
2025-12-30,MAT_13,359,7416
2024-01-01,MAT_14,127,1127
2024-01-02,MAT_14,127,1000
2024-01-03,MAT_14,132,868
2024-01-04,MAT_14,134,734
2024-01-05,MAT_14,132,602
2024-01-06,MAT_14,102,500
2024-01-07,MAT_14,123,377
2024-01-08,MAT_14,106,271
2024-01-09,MAT_14,139,1924
2024-01-10,MAT_14,135,1789
2024-01-11,MAT_14,136,1653
2024-01-12,MAT_14,114,1539
2024-01-13,MAT_14,92,1447
2024-01-14,MAT_14,101,1346
2024-01-15,MAT_14,107,1239
2024-01-16,MAT_14,125,1114
2024-01-17,MAT_14,151,963
2024-01-18,MAT_14,133,830
2024-01-19,MAT_14,124,706
2024-01-20,MAT_14,133,573
2024-01-21,MAT_14,112,461
2024-01-22,MAT_14,138,323
2024-01-23,MAT_14,145,178
2024-01-24,MAT_14,181,1789
2024-01-25,MAT_14,103,1686
2024-01-26,MAT_14,116,1570
2024-01-27,MAT_14,123,1447
2024-01-28,MAT_14,110,1337
2024-01-29,MAT_14,140,1197
2024-01-30,MAT_14,147,1050
2024-01-31,MAT_14,162,888
2024-02-01,MAT_14,129,759
2024-02-02,MAT_14,129,630
2024-02-03,MAT_14,124,506
2024-02-04,MAT_14,124,382
2024-02-05,MAT_14,138,244
2024-02-06,MAT_14,165,1871
2024-02-07,MAT_14,135,1736
2024-02-08,MAT_14,147,1589
2024-02-09,MAT_14,116,1473
2024-02-10,MAT_14,130,1343
2024-02-11,MAT_14,115,1228
2024-02-12,MAT_14,110,1118
2024-02-13,MAT_14,163,955
2024-02-14,MAT_14,154,801
2024-02-15,MAT_14,152,649
2024-02-16,MAT_14,150,499
2024-02-17,MAT_14,128,371
2024-02-18,MAT_14,129,242
2024-02-19,MAT_14,141,1893
2024-02-20,MAT_14,142,1751
2024-02-21,MAT_14,157,1594
2024-02-22,MAT_14,174,1420
2024-02-23,MAT_14,131,1289
2024-02-24,MAT_14,124,1165
2024-02-25,MAT_14,145,1020
2024-02-26,MAT_14,126,894
2024-02-27,MAT_14,166,728
2024-02-28,MAT_14,143,585
2024-02-29,MAT_14,157,428
2024-03-01,MAT_14,137,291
2024-03-02,MAT_14,135,156
2024-03-03,MAT_14,120,1828
2024-03-04,MAT_14,139,1689
2024-03-05,MAT_14,168,1521
2024-03-06,MAT_14,158,1363
2024-03-07,MAT_14,378,985
2024-03-08,MAT_14,327,658
2024-03-09,MAT_14,287,371
2024-03-10,MAT_14,299,72
2024-03-11,MAT_14,341,0
2024-03-12,MAT_14,368,1424
2024-03-13,MAT_14,402,1022
2024-03-14,MAT_14,350,672
2024-03-15,MAT_14,133,539
2024-03-16,MAT_14,405,134
2024-03-17,MAT_14,370,0
2024-03-18,MAT_14,406,0
2024-03-19,MAT_14,380,1412
2024-03-20,MAT_14,440,972
2024-03-21,MAT_14,419,553
2024-03-22,MAT_14,385,168
2024-03-23,MAT_14,351,0
2024-03-24,MAT_14,147,0
2024-03-25,MAT_14,140,1652
2024-03-26,MAT_14,155,1497
2024-03-27,MAT_14,169,1328
2024-03-28,MAT_14,144,1184
2024-03-29,MAT_14,160,1024
2024-03-30,MAT_14,141,883
2024-03-31,MAT_14,121,762
2024-04-01,MAT_14,161,601
2024-04-02,MAT_14,178,423
2024-04-03,MAT_14,153,270
2024-04-04,MAT_14,143,127
2024-04-05,MAT_14,134,1785
2024-04-06,MAT_14,115,1670
2024-04-07,MAT_14,126,1544
2024-04-08,MAT_14,144,1400
2024-04-09,MAT_14,169,1231
2024-04-10,MAT_14,167,1064
2024-04-11,MAT_14,155,909
2024-04-12,MAT_14,135,774
2024-04-13,MAT_14,116,658
2024-04-14,MAT_14,142,516
2024-04-15,MAT_14,155,361
2024-04-16,MAT_14,155,206
2024-04-17,MAT_14,153,1845
2024-04-18,MAT_14,174,1671
2024-04-19,MAT_14,143,1528
2024-04-20,MAT_14,135,1393
2024-04-21,MAT_14,139,1254
2024-04-22,MAT_14,133,1121
2024-04-23,MAT_14,179,942
2024-04-24,MAT_14,160,782
2024-04-25,MAT_14,164,618
2024-04-26,MAT_14,156,462
2024-04-27,MAT_14,130,332
2024-04-28,MAT_14,118,214
2024-04-29,MAT_14,116,1890
2024-04-30,MAT_14,159,1731
2024-05-01,MAT_14,166,1565
2024-05-02,MAT_14,146,1419
2024-05-03,MAT_14,139,1280
2024-05-04,MAT_14,132,1148
2024-05-05,MAT_14,142,1006
2024-05-06,MAT_14,141,865
2024-05-07,MAT_14,157,708
2024-05-08,MAT_14,159,549
2024-05-09,MAT_14,151,398
2024-05-10,MAT_14,129,269
2024-05-11,MAT_14,119,150
2024-05-12,MAT_14,123,1819
2024-05-13,MAT_14,144,1675
2024-05-14,MAT_14,145,1530
2024-05-15,MAT_14,153,1377
2024-05-16,MAT_14,170,1207
2024-05-17,MAT_14,143,1064
2024-05-18,MAT_14,111,953
2024-05-19,MAT_14,136,817
2024-05-20,MAT_14,147,670
2024-05-21,MAT_14,152,518
2024-05-22,MAT_14,148,370
2024-05-23,MAT_14,136,234
2024-05-24,MAT_14,133,1893
2024-05-25,MAT_14,110,1783
2024-05-26,MAT_14,136,1647
2024-05-27,MAT_14,153,1494
2024-05-28,MAT_14,150,1344
2024-05-29,MAT_14,167,1177
2024-05-30,MAT_14,138,1039
2024-05-31,MAT_14,119,920
2024-06-01,MAT_14,130,790
2024-06-02,MAT_14,139,651
2024-06-03,MAT_14,157,494
2024-06-04,MAT_14,151,343
2024-06-05,MAT_14,160,183
2024-06-06,MAT_14,144,1831
2024-06-07,MAT_14,141,1690
2024-06-08,MAT_14,119,1571
2024-06-09,MAT_14,126,1445
2024-06-10,MAT_14,117,1328
2024-06-11,MAT_14,141,1187
2024-06-12,MAT_14,156,1031
2024-06-13,MAT_14,145,886
2024-06-14,MAT_14,131,755
2024-06-15,MAT_14,112,643
2024-06-16,MAT_14,106,537
2024-06-17,MAT_14,126,411
2024-06-18,MAT_14,141,270
2024-06-19,MAT_14,146,1916
2024-06-20,MAT_14,122,1794
2024-06-21,MAT_14,114,1680
2024-06-22,MAT_14,106,1574
2024-06-23,MAT_14,83,1491
2024-06-24,MAT_14,133,1358
2024-06-25,MAT_14,139,1219
2024-06-26,MAT_14,143,1076
2024-06-27,MAT_14,123,953
2024-06-28,MAT_14,120,833
2024-06-29,MAT_14,93,740
2024-06-30,MAT_14,98,642
2024-07-01,MAT_14,127,515
2024-07-02,MAT_14,137,378
2024-07-03,MAT_14,121,257
2024-07-04,MAT_14,145,1904
2024-07-05,MAT_14,101,1803
2024-07-06,MAT_14,98,1705
2024-07-07,MAT_14,123,1582
2024-07-08,MAT_14,92,1490
2024-07-09,MAT_14,109,1381
2024-07-10,MAT_14,138,1243
2024-07-11,MAT_14,93,1150
2024-07-12,MAT_14,82,1068
2024-07-13,MAT_14,110,958
2024-07-14,MAT_14,94,864
2024-07-15,MAT_14,139,725
2024-07-16,MAT_14,114,611
2024-07-17,MAT_14,125,486
2024-07-18,MAT_14,125,361
2024-07-19,MAT_14,108,253
2024-07-20,MAT_14,212,1833
2024-07-21,MAT_14,208,1625
2024-07-22,MAT_14,265,1360
2024-07-23,MAT_14,329,1031
2024-07-24,MAT_14,319,712
2024-07-25,MAT_14,255,457
2024-07-26,MAT_14,207,250
2024-07-27,MAT_14,81,169
2024-07-28,MAT_14,77,1884
2024-07-29,MAT_14,108,1776
2024-07-30,MAT_14,129,1647
2024-07-31,MAT_14,122,1525
2024-08-01,MAT_14,133,1392
2024-08-02,MAT_14,117,1275
2024-08-03,MAT_14,90,1185
2024-08-04,MAT_14,98,1087
2024-08-05,MAT_14,92,995
2024-08-06,MAT_14,112,883
2024-08-07,MAT_14,135,748
2024-08-08,MAT_14,102,646
2024-08-09,MAT_14,111,535
2024-08-10,MAT_14,96,439
2024-08-11,MAT_14,95,344
2024-08-12,MAT_14,86,2050
2024-08-13,MAT_14,110,1940
2024-08-14,MAT_14,124,1816
2024-08-15,MAT_14,95,1721
2024-08-16,MAT_14,88,1633
2024-08-17,MAT_14,90,1543
2024-08-18,MAT_14,77,1466
2024-08-19,MAT_14,87,1379
2024-08-20,MAT_14,89,1290
2024-08-21,MAT_14,109,1181
2024-08-22,MAT_14,113,1068
2024-08-23,MAT_14,78,990
2024-08-24,MAT_14,78,912
2024-08-25,MAT_14,79,833
2024-08-26,MAT_14,87,746
2024-08-27,MAT_14,119,627
2024-08-28,MAT_14,132,495
2024-08-29,MAT_14,114,381
2024-08-30,MAT_14,78,303
2024-08-31,MAT_14,100,1995
2024-09-01,MAT_14,91,1904
2024-09-02,MAT_14,88,1816
2024-09-03,MAT_14,98,1718
2024-09-04,MAT_14,124,1594
2024-09-05,MAT_14,102,1492
2024-09-06,MAT_14,74,1418
2024-09-07,MAT_14,73,1345
2024-09-08,MAT_14,73,1272
2024-09-09,MAT_14,82,1190
2024-09-10,MAT_14,118,1072
2024-09-11,MAT_14,118,954
2024-09-12,MAT_14,109,845
2024-09-13,MAT_14,93,752
2024-09-14,MAT_14,62,690
2024-09-15,MAT_14,69,621
2024-09-16,MAT_14,108,513
2024-09-17,MAT_14,106,407
2024-09-18,MAT_14,90,317
2024-09-19,MAT_14,101,2008
2024-09-20,MAT_14,90,1918
2024-09-21,MAT_14,79,1839
2024-09-22,MAT_14,65,1774
2024-09-23,MAT_14,112,1662
2024-09-24,MAT_14,86,1576
2024-09-25,MAT_14,109,1467
2024-09-26,MAT_14,118,1349
2024-09-27,MAT_14,89,1260
2024-09-28,MAT_14,82,1178
2024-09-29,MAT_14,63,1115
2024-09-30,MAT_14,94,1021
2024-10-01,MAT_14,103,918
2024-10-02,MAT_14,94,824
2024-10-03,MAT_14,108,716
2024-10-04,MAT_14,72,644
2024-10-05,MAT_14,64,580
2024-10-06,MAT_14,81,499
2024-10-07,MAT_14,88,411
2024-10-08,MAT_14,106,305
2024-10-09,MAT_14,105,1992
2024-10-10,MAT_14,115,1877
2024-10-11,MAT_14,71,1806
2024-10-12,MAT_14,67,1739
2024-10-13,MAT_14,82,1657
2024-10-14,MAT_14,79,1578
2024-10-15,MAT_14,92,1486
2024-10-16,MAT_14,110,1376
2024-10-17,MAT_14,109,1267
2024-10-18,MAT_14,95,1172
2024-10-19,MAT_14,75,1097
2024-10-20,MAT_14,69,1028
2024-10-21,MAT_14,95,933
2024-10-22,MAT_14,112,821
2024-10-23,MAT_14,112,709
2024-10-24,MAT_14,114,595
2024-10-25,MAT_14,72,523
2024-10-26,MAT_14,67,456
2024-10-27,MAT_14,92,364
2024-10-28,MAT_14,75,2081
2024-10-29,MAT_14,101,1980
2024-10-30,MAT_14,102,1878
2024-10-31,MAT_14,83,1795
2024-11-01,MAT_14,84,1711
2024-11-02,MAT_14,86,1625
2024-11-03,MAT_14,82,1543
2024-11-04,MAT_14,104,1439
2024-11-05,MAT_14,123,1316
2024-11-06,MAT_14,108,1208
2024-11-07,MAT_14,135,1073
2024-11-08,MAT_14,84,989
2024-11-09,MAT_14,76,913
2024-11-10,MAT_14,74,839
2024-11-11,MAT_14,103,736
2024-11-12,MAT_14,108,628
2024-11-13,MAT_14,114,514
2024-11-14,MAT_14,103,411
2024-11-15,MAT_14,88,323
2024-11-16,MAT_14,83,2032
2024-11-17,MAT_14,80,1952
2024-11-18,MAT_14,94,1858
2024-11-19,MAT_14,127,1731
2024-11-20,MAT_14,114,1617
2024-11-21,MAT_14,113,1504
